profile_id,survey_link,status,survey_completion_date_time,data_pipeline,link_source,platform,os,browser,version,ip,market,language,duration_seconds,[q5]: Single-select - What is your biological gender?,[q6]: Single-select - What is your race?,"[q7]: Single-select - Do you currently drive or have access to a car (owned, shared, or rental)? ",[q8]: Multi-select - What are your main reasons for not owning or driving a car?,"[q10]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - Certificate of Entitlement (COE) prices are too high for the average Singaporean. ","[q11]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - The COE system is effective in keeping Singapore’s vehicle population under control. ","[q12]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - The COE system is a fair way to decide who gets to own a car in Singapore.","[q13]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - The COE system should be reviewed or improved to better meet current needs. ","[q14]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - The government is doing enough to manage and stabilise COE prices."
GZ3ELUkegDsfd1QJ2NV5D4ttUWy9hEC5AKGPtfLv2bCauXyG,,completed,2025-11-07T19:47:06.383+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,33.07,Male,Malay,"Yes, I share a car with others (e.g. family, friends)",,Agree,Agree,Strongly Agree,Agree,Agree
SHCc8dzw4XyRXNWbwbCkBJikstaO2wFisNN2kvWIcNcA5C9A,,completed,2025-11-07T08:11:52.851+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,61.27,Female,Chinese,"Yes, I own a car ",,Strongly Agree,Agree,Agree,Strongly Agree,Neutral
lc3Cj75zbSpQlkZAeug91fU7GtgiMpdyMa180B4ztfBMF1Hy,,completed,2025-11-07T00:41:31.632+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,24.84,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree
52yN6F47vViNPnqcm5nercsnHajbTv4mFVe8VklekzhKlN5C,,completed,2025-11-07T22:52:23.801+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,30.4,Male,Malay,"Yes, I use car rental or car-sharing services",,Agree,Neutral,Neutral,Strongly Agree,Disagree
BAQsySHmTfyvJovluLCd70LGJwCNvSYpcFxjG4AQTJIb3KBU,,completed,2025-11-07T16:07:45.898+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,92.55,Male,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Strongly Disagree,Strongly Disagree,Neutral,Disagree
pgBf72DaLokxChxFQkceGSocHlTUQsbMnwLDgRO73KUpu34f,,completed,2025-11-08T18:26:29.273+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,29.31,Male,Chinese,"Yes, I use car rental or car-sharing services",,Strongly Agree,Neutral,Disagree,Agree,Neutral
CVjTtlSk079KKsHqIMUy0xhRFa0gi5R7WHutrVRWJKz5XmjW,,completed,2025-11-07T13:13:57.180+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,22.38,Female,Chinese,"Yes, I own a car ",,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree
z9M48zjQzSFGTTmTdOaLv0MQttXiGQxDDD9B4mH54Kxt9QcR,,completed,2025-11-07T16:47:35.246+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,39.42,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Neutral,Neutral,Agree,Neutral
cmaxtagmmg8XcXZz0YDTzY28rBsaC8trof4rrIQDzF125k3n,,completed,2025-11-07T16:05:52.272+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,20.4,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Agree,Agree,Agree,Agree,Agree
iF2Xh4pLShL8QjefPug5iNv9w3NiAE2JBoqO6v9zxGtVqpO0,,completed,2025-11-08T15:36:59.781+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,34.06,Female,Chinese,"No, I do not drive or have access to a car",Sufficient public transport options ,Neutral,Neutral,Neutral,Neutral,Neutral
0IULnM7ST5mNg5N48dM3nodSM0NfqV1acn1nJxTtcqV77t0P,,completed,2025-11-07T10:28:27.290+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,50.59,Female,Chinese,"No, I do not drive or have access to a car",Sufficient public transport options ,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral
hYVlQJwDNhaifgf1Cm5swROlNSm2dYj5JWb8VKZHETS8EguD,,completed,2025-11-06T19:51:52.400+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,63.09,Female,Others,"No, I do not drive or have access to a car",I do not have a driving licence,Neutral,Neutral,Neutral,Neutral,Neutral
FGWy9o3QGJCpXEiABuCVDqDYmYO3sgM1lFIFiCU0Wczwdnf4,,completed,2025-11-07T17:40:03.548+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,30.45,Male,Chinese,"Yes, I own a car ",,Agree,Agree,Neutral,Agree,Neutral
kh7luFyu6FNpddJLu8U86M6A7ejr9yi96To2AkkhKYO4RYa3,,completed,2025-11-07T23:15:27.965+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,64.07,Male,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
gjt0KxSk8uPTCoMz4rR4501amrioggpoP7dc02JC0gUeiQiI,,completed,2025-11-06T21:11:39.763+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,47.11,Female,Chinese,"Yes, I own a car ",,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree
zKHyJVDHq0hrH6tgwOW6Xttz6lAjktSYCr5GxlIpjN6JnzMu,,completed,2025-11-07T14:56:57.566+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,22.83,Male,Chinese,"Yes, I use car rental or car-sharing services",,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree
qV1EDVr7pIUaz1iZDAyocA5Jkv1EhcaS17uMYxpFU9SnnDKn,,completed,2025-11-07T19:50:09.843+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,51.11,Female,Chinese,"No, I do not drive or have access to a car",Sufficient public transport options ; I do not have a driving licence,Strongly Agree,Agree,Agree,Agree,Strongly Disagree
biRSHbpFYoAChfJyYhWNTDzPazW4A6NY6o6gZ4yaraM7mp9b,,completed,2025-11-06T21:59:19.409+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,62.21,Female,Indian,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Agree,Agree,Neutral,Agree,Neutral
JgpPMgYJqaCVbbPypgwwcloGuEwBOnk3fKjQh1wYqxACvgz0,,completed,2025-11-07T14:12:42.961+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,37.84,Female,Malay,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high; I do not have a driving licence,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Disagree
f5Yf0TNdNPkCj0x8xuuSL1rgUMJMnsXkdHjYs7pSUCpINpRS,,completed,2025-11-07T17:55:34.641+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,69.66,Male,Chinese,"No, I do not drive or have access to a car",Sufficient public transport options ; Other,Neutral,Disagree,Disagree,Neutral,Neutral
rsICrXDYCtZAv4lHMvjGIpsZFd4XPk8ZWKAfDBCrpuUrUzjm,,completed,2025-11-07T10:07:18.397+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,73.71,Female,Chinese,"Yes, I own a car ",,Agree,Agree,Disagree,Strongly Agree,Disagree
HtpHAfczVc6Wmfhe5yWbNr9z1TAVfaDmNLZHigXgbyU1TGFC,,completed,2025-11-08T18:31:25.376+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,70.82,Male,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Disagree
R9tpAUML6TwzBxJmD4UTZODzzrox7VlHBXzWHRt7R0qrQvg2,,completed,2025-11-07T20:35:51.537+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,25.21,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
1ch06qVQLSUsoXzoSYTEzVNPAd73hDeZb0SYx9CkC5P3HBoX,,completed,2025-11-07T13:25:20.128+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,61.24,Male,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Neutral
IXJG81YjNFvdBbtxxKvsttsHifHJtajv3GK0VYP7xZnX90r2,,completed,2025-11-08T16:39:13.453+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,53.88,Male,Chinese,"Yes, I own a car ",,Strongly Disagree,Disagree,Disagree,Disagree,Agree
Cw7aB0hhqefiH7hTzho4YNtXA17pNtyE4qRHzaYC710yncnd,,completed,2025-11-07T22:03:39.891+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,65,Female,Chinese,"No, I do not drive or have access to a car",Other,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree
QdmalcgNgexZ4WPyoXXoLbhb9oA475L9Ol1NhtBvlhSP9LTi,,completed,2025-11-08T15:44:14.276+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,49.52,Female,Chinese,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high,Strongly Agree,Disagree,Disagree,Agree,Disagree
05Zr69KaElg8b2B2wlJvR5wX8doHaxVeZCut6mEchfAaClP6,,completed,2025-11-07T18:02:23.957+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,30.77,Male,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; I prefer other modes of transport (e.g. cycling, ride-hailing) ",Agree,Strongly Agree,Agree,Strongly Agree,Neutral
EZVOwmoGe2k7RceBTS5B79SVoWh7Rsa5Hie1yskg0MeWSjId,,completed,2025-11-07T18:11:18.153+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,67.83,Male,Chinese,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high; Sufficient public transport options ,Strongly Agree,Disagree,Agree,Disagree,Agree
SVuJ16uekvwzTXMw9jtSnQPachxAyvpi2WPJhydVdxTfKS7h,,completed,2025-11-07T11:34:10.183+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,66.72,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Neutral,Neutral,Neutral,Neutral,Neutral
kQaGpvd0oH9NkQXL15yWLBKQs5LTRQAXKOMCCu7LF2IENijz,,completed,2025-11-07T20:28:06.851+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,73.16,Male,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Strongly Disagree
57xNdW0DzZpWE1MvrimC5vbQLb2AAdDTvj07sjiRAvLTxQcY,,completed,2025-11-07T23:41:56.921+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,44.54,Female,Indian,"No, I do not drive or have access to a car","Environmental or sustainability concerns ; I prefer other modes of transport (e.g. cycling, ride-hailing) ",Neutral,Agree,Strongly Agree,Strongly Agree,Agree
Op21mUc8OdlzFUCHfZ8r2o0yyaHAejpxm0DFU5jFg5U4ZWhF,,completed,2025-11-06T18:10:46.565+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,47.73,Male,Others,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Agree,Disagree,Neutral,Neutral
84TdPY4EsE4FGKkPwJfEZcBwhtBoniLLKfclhGSkoIrwFdsD,,completed,2025-11-08T15:55:37.521+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,50.03,Female,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; Sufficient public transport options ",Strongly Agree,Neutral,Disagree,Agree,Neutral
YV9e2VDXXmAou1WleygsrzLx3CO9xmclzWBVOatyQniOvGtz,,completed,2025-11-07T12:22:41.783+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,34.39,Female,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; I prefer other modes of transport (e.g. cycling, ride-hailing) ",Strongly Agree,Neutral,Disagree,Agree,Agree
YTDmDXhdYuypVWEA9UavfTV8ZuyDSNmDOHMPxn2RtE0TR0eV,,completed,2025-11-07T09:12:21.308+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,47.77,Male,Malay,"Yes, I share a car with others (e.g. family, friends)",,Strongly Disagree,Disagree,Disagree,Agree,Disagree
MG0CO0Ckr75efsZSUIKJXwhR9wLDaDztRU47ZkRV0BdB7yxE,,completed,2025-11-07T11:43:23.778+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,70.1,Female,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Agree,Neutral,Disagree,Agree,Neutral
nqb3DyHcnKsTqNr9Bsz5nVWQn9nT7IN5uALA8Lq7XWKR3Hbw,,completed,2025-11-06T20:46:08.014+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,28.73,Female,Malay,"Yes, I own a car ",,Strongly Agree,Strongly Agree,Neutral,Agree,Disagree
sODf7yaQZUpgG6D7wOuVzXRP7hHVi3AZAVobT4AqGYjXMOsB,,completed,2025-11-07T19:07:18.246+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,35.43,Male,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree
gkZxp4p3RvMhfneeBZT5iQCCh2SZ8ggf1pSRMBxP6sbAAozM,,completed,2025-11-07T15:29:20.507+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,92.81,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree
qzxJrW92Kki3MAUHgCv43xDdCwmbtsYBXXFJLv9YtSyJZfcU,,completed,2025-11-07T09:17:36.290+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,45.96,Female,Chinese,"No, I do not drive or have access to a car","I do not have a driving licence; I prefer other modes of transport (e.g. cycling, ride-hailing) ",Strongly Agree,Strongly Disagree,Neutral,Neutral,Strongly Disagree
RhywHr4NZ7GdUXFhiAuqpboN2M4S1Arll3ZZM26BILO5x5yj,,completed,2025-11-07T12:01:16.205+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,133.62,Male,Malay,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
Vz5FO1NOXGQDeJxjXU8FY1w8Jp5oitZNgrDohG0wIZDKsAOs,,completed,2025-11-07T08:27:24.712+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,60.15,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Agree,Agree,Strongly Agree,Disagree
8TnneZOc3mmaJZIKp4oQ3wdXsILuh9A6T64BlLEyfUhir1bS,,completed,2025-11-07T07:54:42.572+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,107.99,Male,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Disagree,Strongly Disagree,Agree,Strongly Disagree
Xj6v5Jz5VXhZ4GGdwuOgNonTbLzEt2F0yJ0qIS3eYNkFwKFf,,completed,2025-11-07T09:31:31.537+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,24.91,Female,Chinese,"Yes, I own a car ",,Agree,Neutral,Neutral,Strongly Agree,Strongly Disagree
mjhZZyWtQwtxB8w37sE5mZsedbOxw16ZST0EeuCiwS42qpq1,,completed,2025-11-06T19:45:42.179+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,40.1,Male,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
69TBc4xT0D4W1vXLrK25JhGgUnqQGL7uviFCVOAzx34BHsGv,,completed,2025-11-07T15:10:29.251+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,108.37,Female,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; I do not have a driving licence",Strongly Agree,Neutral,Disagree,Agree,Disagree
jBfFmxREnR1yVcKeVa88XhH7XS53NHqrPxVm4vUH08yvhB1S,,completed,2025-11-07T12:27:17.000+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,111.42,Female,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Disagree,Neutral,Disagree,Agree,Strongly Disagree
cI3DIFHuW2o3ChY1RqfFjMqomCQKVulrdU2fOExk5Q0qtUfV,,completed,2025-11-06T22:24:45.671+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,180.13,Male,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neutral
wEUciHvCLBigYkGGVtMDZhZXo0cxGY8q45dXjFe82HzHK7ox,,completed,2025-11-07T15:27:33.317+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,169.7,Female,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; Sufficient public transport options ",Strongly Disagree,Strongly Disagree,Neutral,Neutral,Neutral
Vb5dmelbw2ubEebjZccLA5cwytUVoJqILmg3FocnFgocMzaA,,completed,2025-11-07T13:34:10.866+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,115.77,Female,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Neutral,Neutral,Agree,Disagree
7Lej4ubHp0MRvzXuZNFAQRGuYiBWER5y1nsOIQHqH7VAWV1v,,completed,2025-11-07T15:34:55.255+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,83.18,Female,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Disagree,Disagree,Agree,Disagree
Nv6B3q6gxaKefN0ejLMQUmbA8l13qCICk1I5AOccZIasI7cn,,completed,2025-11-08T15:53:26.394+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,58.83,Male,Chinese,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high; I do not have a driving licence,Neutral,Strongly Agree,Neutral,Neutral,Agree
Vc0y3erTrgRdbbecgRClAy6eXtDXSSSHyGPUcndAZpJ1AAdq,,completed,2025-11-07T13:04:58.310+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,156.05,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Disagree,Disagree,Agree,Disagree
8ifQmDfdrQ0PkuMl5dleoEyYfG9LTx8TdiIcRutJ7g1jndcU,,completed,2025-11-07T00:07:40.026+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,48.16,Male,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; Sufficient public transport options ",Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,Strongly Disagree
xHCR0AESkBHeNpofLsasYztV27fNf1vrChCxlhZ2jMzDRoMf,,completed,2025-11-07T23:13:16.631+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,353.8,Female,Chinese,"Yes, I own a car ",,Agree,Agree,Agree,Agree,Agree
STGissBUI0K1ATYeZKq28kRYYYz1C5pH2mM3IbaCp5HRH0ET,,completed,2025-11-07T13:24:08.461+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,34.61,Female,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; Environmental or sustainability concerns ",Strongly Agree,Agree,Neutral,Agree,Strongly Disagree
VQgRIaWAsEmw6DxfQ8ALimQxGSz4PFfRAnhLSYJXMsXPjgHT,,completed,2025-11-08T14:11:32.757+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,65.51,Female,Chinese,"Yes, I use car rental or car-sharing services",,Neutral,Neutral,Agree,Neutral,Disagree
mCjBMYhN3pFP79Kf0Lg5t4nFkdojMBIBBqH7akbQhjNWd6JQ,,completed,2025-11-07T14:54:12.236+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,60.25,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
X8EdqqjIuJKtON4bItySROFR3wCdK0BD3kX9FkvtwiaW5WZ8,,completed,2025-11-06T21:45:15.599+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,27.09,Male,Chinese,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high; Sufficient public transport options ,Agree,Neutral,Strongly Agree,Neutral,Agree
75ZDYQIgqVaJe2NjyERmpg332edoZmkZHCQ64QEle61AhScA,,completed,2025-11-06T19:39:12.053+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,46.46,Male,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; Sufficient public transport options ",Strongly Agree,Strongly Disagree,Disagree,Neutral,Neutral
K5K84dC9d9wX4EBuctgikpzTWxkwMlHKpP41qWAyGix0E1WL,,completed,2025-11-08T12:07:48.676+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,97.91,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Agree,Disagree,Strongly Disagree,Agree,Disagree
cwZ0pbctkJFyFii1eHc7gEEs06M0gHaicefCE0ZEX5AqzGyJ,,completed,2025-11-07T17:19:58.363+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,29.84,Male,Chinese,"Yes, I use car rental or car-sharing services",,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree
rcX6dS3kF00hn6aScTfyTDLTMNFZYcdtWwF4m3cnNkON938t,,completed,2025-11-06T21:24:28.658+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,76.57,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Agree,Agree,Neutral,Neutral,Neutral
DMjbKHB2Jxj03u4wjAVJsh6WSWCRMnALPjzDuN23K8SEAWir,,completed,2025-11-07T12:11:54.428+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,41.55,Female,Chinese,"Yes, I own a car ",,Strongly Agree,Neutral,Neutral,Agree,Neutral
Oii7MIoy5OYMKlSliTQfQ4ROc4V2SxeW3z3GGPN5hvSK7I63,,completed,2025-11-06T23:03:34.212+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,40.45,Male,Malay,"No, I do not drive or have access to a car",I do not have a driving licence,Disagree,Disagree,Disagree,Disagree,Disagree
a8NtbVGQN7lWukzq0Mzid6bTdVEXSJcSLKvAM8grWfZMi0lb,,completed,2025-11-07T14:12:59.430+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,35.39,Female,Indian,"No, I do not drive or have access to a car",I do not have a driving licence,Agree,Agree,Neutral,Neutral,Neutral
